Home ID,Date,Appliance Type,Energy Consumption (kWh)
444,2023-07-25,Microwave,0.5
444,2023-07-26,Fridge,0.16
444,2023-07-29,TV,0.3
444,2023-07-31,Oven,0.99
444,2023-08-02,Oven,0.36
444,2023-08-02,Heater,2.34
444,2023-08-02,Air Conditioning,2.63
444,2023-08-03,Air Conditioning,3.22
444,2023-08-03,Washing Machine,1.34
444,2023-08-04,Lights,1.8
444,2023-08-04,Lights,1.95
444,2023-08-05,Dishwasher,0.97
444,2023-08-05,Microwave,1.73
444,2023-08-07,Heater,4.57
444,2023-08-08,Lights,0.97
444,2023-08-08,Heater,4.47
444,2023-08-11,Washing Machine,0.99
444,2023-08-14,Computer,0.58
444,2023-08-20,Microwave,0.69
444,2023-08-25,Oven,0.45
444,2023-08-29,Dishwasher,1.86
444,2023-09-01,Washing Machine,0.21
444,2023-09-01,Heater,3.6
444,2023-09-01,Air Conditioning,4.83
444,2023-09-04,Dishwasher,1.53
444,2023-09-04,TV,0.51
444,2023-09-07,Oven,0.69
444,2023-09-09,Dishwasher,0.84
444,2023-09-11,Washing Machine,0.21
444,2023-09-12,Microwave,1.75
444,2023-09-14,Heater,4.89
444,2023-09-16,Oven,1.46
444,2023-09-17,TV,0.92
444,2023-09-17,TV,0.45
444,2023-09-20,Dishwasher,1.61
444,2023-09-26,Oven,1.03
444,2023-09-26,Computer,0.98
444,2023-09-28,Lights,1.06
444,2023-09-29,Air Conditioning,2.25
444,2023-10-10,Computer,0.27
444,2023-10-10,Fridge,0.13
444,2023-10-10,Fridge,0.36
444,2023-10-11,Microwave,1.66
444,2023-10-22,Washing Machine,0.22
444,2023-10-28,Dishwasher,1.0
444,2023-10-28,Washing Machine,0.28
444,2023-10-28,Lights,1.92
444,2023-10-29,Washing Machine,0.65
444,2023-10-30,Dishwasher,0.3
444,2023-10-31,TV,0.48
444,2023-11-04,Dishwasher,1.84
444,2023-11-07,TV,1.07
444,2023-11-07,Lights,1.55
444,2023-11-08,Dishwasher,1.79
444,2023-11-11,Computer,1.99
444,2023-11-12,Fridge,0.33
444,2023-11-12,TV,0.62
444,2023-11-18,Microwave,1.67
444,2023-11-25,Washing Machine,0.86
444,2023-11-25,Fridge,0.19
444,2023-11-25,Dishwasher,1.34
444,2023-11-27,Microwave,0.8
444,2023-11-28,Oven,1.35
444,2023-12-02,Heater,3.93
444,2023-12-08,TV,0.46
444,2023-12-09,TV,1.25
444,2023-12-11,Oven,1.6
444,2023-12-11,Oven,0.78
444,2023-12-11,Dishwasher,1.25
444,2023-12-12,Heater,2.4
444,2023-12-12,Lights,1.47
444,2023-12-14,Air Conditioning,3.36
444,2023-12-15,Washing Machine,1.4
444,2023-12-18,Oven,1.65
444,2023-12-19,Heater,2.52
444,2023-12-21,Lights,0.42
444,2023-12-25,TV,0.58
444,2023-12-25,Dishwasher,1.93
445,2023-01-01,Air Conditioning,2.81
445,2023-01-02,Washing Machine,0.73
445,2023-01-02,Oven,0.56
445,2023-01-04,Microwave,0.74
445,2023-01-06,Washing Machine,0.46
445,2023-01-06,Washing Machine,1.53
445,2023-01-08,Microwave,1.91
445,2023-01-12,Computer,0.39
445,2023-01-17,Lights,1.94
445,2023-01-17,Washing Machine,1.28
445,2023-01-18,Microwave,1.07
445,2023-01-21,Fridge,0.19
445,2023-01-21,Microwave,1.23
445,2023-01-22,Heater,3.27
445,2023-01-23,Air Conditioning,2.39
445,2023-01-29,Heater,3.17
445,2023-02-03,Air Conditioning,3.91
445,2023-02-03,Heater,4.34
445,2023-02-03,Washing Machine,1.28
445,2023-02-06,Lights,0.79
445,2023-02-08,Dishwasher,1.86
445,2023-02-08,Microwave,0.74
445,2023-02-08,Microwave,1.89
445,2023-02-10,Microwave,1.32
445,2023-02-10,Heater,2.27
445,2023-02-13,Air Conditioning,3.19
445,2023-02-20,Microwave,1.13
445,2023-02-21,TV,1.47
445,2023-02-28,Fridge,0.12
445,2023-03-01,Washing Machine,1.86
445,2023-03-02,Microwave,1.31
445,2023-03-05,Oven,1.68
445,2023-03-06,Fridge,0.3
445,2023-03-08,Washing Machine,1.38
445,2023-03-09,Lights,0.81
445,2023-03-10,Lights,0.74
445,2023-03-11,Microwave,1.71
445,2023-03-11,Microwave,0.95
445,2023-03-12,Oven,0.24
445,2023-03-13,Oven,0.76
445,2023-03-14,Fridge,0.41
445,2023-03-14,Washing Machine,1.14
445,2023-03-15,TV,0.75
445,2023-03-15,TV,0.85
445,2023-03-15,Microwave,1.14
445,2023-03-16,Microwave,1.36
445,2023-03-20,Lights,1.96
445,2023-03-22,Washing Machine,1.36
445,2023-03-24,Lights,0.69
445,2023-03-28,Heater,4.55
445,2023-03-30,Washing Machine,1.91
445,2023-03-31,Computer,0.86
445,2023-03-31,Microwave,1.52
445,2023-04-01,Dishwasher,1.96
445,2023-04-01,Washing Machine,0.9
445,2023-04-03,Air Conditioning,3.75
445,2023-04-05,Microwave,0.25
445,2023-04-06,TV,1.48
445,2023-04-08,Computer,0.45
445,2023-04-09,Lights,1.62
445,2023-04-09,Washing Machine,0.83
445,2023-04-13,Oven,0.93
445,2023-04-19,Dishwasher,0.44
445,2023-04-20,Dishwasher,1.67
445,2023-04-20,Washing Machine,0.31
445,2023-04-20,TV,1.32
445,2023-04-22,Fridge,0.47
445,2023-04-22,Microwave,0.42
445,2023-04-25,Oven,1.4
445,2023-04-28,Fridge,0.23
445,2023-04-28,Washing Machine,1.65
445,2023-05-02,Washing Machine,0.47
445,2023-05-03,Heater,2.09
445,2023-05-03,TV,1.3
445,2023-05-04,Heater,2.84
445,2023-05-04,Lights,1.71
445,2023-05-05,Lights,0.99
445,2023-05-09,Computer,0.68
445,2023-05-12,Fridge,0.24
445,2023-05-13,Computer,0.59
445,2023-05-13,Fridge,0.43
445,2023-05-14,Oven,0.56
445,2023-05-15,TV,1.25
445,2023-05-16,Microwave,0.64
445,2023-05-16,Washing Machine,1.8
445,2023-05-16,Dishwasher,1.07
445,2023-05-18,Air Conditioning,3.94
445,2023-05-21,Air Conditioning,2.74
445,2023-05-24,Oven,0.9
445,2023-05-25,Heater,2.34
445,2023-05-25,Computer,0.67
445,2023-05-28,TV,0.58
445,2023-05-29,Lights,1.88
445,2023-06-03,Oven,1.86
445,2023-06-05,Dishwasher,1.96
445,2023-06-11,Microwave,0.81
445,2023-06-12,TV,0.6
445,2023-06-13,Fridge,0.32
445,2023-06-16,Oven,1.08
445,2023-06-16,Heater,2.6
445,2023-06-21,Lights,0.63
445,2023-06-21,Heater,3.56
445,2023-06-22,Air Conditioning,3.54
445,2023-06-25,Heater,4.75
445,2023-06-27,Lights,1.9
445,2023-06-29,Heater,4.12
445,2023-06-29,Washing Machine,0.47
445,2023-07-05,Lights,1.76
445,2023-07-05,Computer,0.9
445,2023-07-07,Heater,2.76
445,2023-07-11,Washing Machine,1.81
445,2023-07-12,Fridge,0.24
445,2023-07-14,Heater,3.29
445,2023-07-16,Computer,0.43
445,2023-07-18,Washing Machine,1.43
445,2023-07-18,TV,0.57
445,2023-07-18,Microwave,1.95
445,2023-07-20,Microwave,1.7
445,2023-07-21,Computer,0.28
445,2023-07-22,Dishwasher,1.4
445,2023-07-30,Air Conditioning,2.07
445,2023-08-04,TV,1.68
445,2023-08-04,Lights,1.45
445,2023-08-06,Computer,1.46
445,2023-08-06,Heater,2.05
445,2023-08-07,Oven,0.6
445,2023-08-09,TV,0.36
445,2023-08-11,Dishwasher,0.84
445,2023-08-11,Fridge,0.14
445,2023-08-12,Dishwasher,1.41
445,2023-08-12,Lights,1.78
445,2023-08-14,Washing Machine,1.97
445,2023-08-14,Heater,3.3
445,2023-08-16,Oven,0.75
445,2023-08-17,Lights,0.61
445,2023-08-21,Dishwasher,1.77
445,2023-08-22,Fridge,0.26
445,2023-08-24,Washing Machine,0.52
445,2023-08-24,Computer,0.57
445,2023-08-26,Fridge,0.13
445,2023-08-26,Dishwasher,0.21
445,2023-08-27,Air Conditioning,4.44
445,2023-08-30,Microwave,0.34
445,2023-09-01,Air Conditioning,3.71
445,2023-09-05,Dishwasher,0.96
445,2023-09-05,Washing Machine,0.56
445,2023-09-05,Oven,0.73
445,2023-09-05,Oven,1.73
445,2023-09-08,Lights,1.86
445,2023-09-11,TV,1.76
445,2023-09-13,Microwave,0.69
445,2023-09-14,Washing Machine,0.98
445,2023-09-14,Heater,2.06
445,2023-09-20,Dishwasher,0.43
445,2023-09-21,Heater,3.88
445,2023-09-21,Microwave,0.48
445,2023-09-22,Heater,4.55
445,2023-09-22,Heater,4.1
445,2023-09-26,Lights,0.81
445,2023-09-27,Oven,1.55
445,2023-10-03,Computer,1.81
445,2023-10-08,Computer,1.97
445,2023-10-08,TV,1.87
445,2023-10-09,Heater,2.24
445,2023-10-11,Oven,0.47
445,2023-10-11,Fridge,0.44
445,2023-10-12,Fridge,0.44
445,2023-10-12,TV,1.73
445,2023-10-14,Washing Machine,0.35
445,2023-10-15,Dishwasher,0.48
445,2023-10-15,Dishwasher,1.95
445,2023-10-15,Fridge,0.11
445,2023-10-18,Fridge,0.17
445,2023-10-21,Air Conditioning,3.76
445,2023-10-22,TV,0.57
445,2023-10-25,Computer,0.4
445,2023-10-30,Dishwasher,1.33
445,2023-11-01,Lights,1.67
445,2023-11-03,Microwave,0.31
445,2023-11-05,Washing Machine,1.15
445,2023-11-05,TV,1.38
445,2023-11-10,Microwave,1.25
445,2023-11-10,Washing Machine,0.44
445,2023-11-17,Dishwasher,0.44
445,2023-11-17,Air Conditioning,3.1
445,2023-11-17,Oven,1.63
445,2023-11-24,Microwave,1.35
445,2023-11-25,TV,1.63
445,2023-11-29,Dishwasher,0.76
445,2023-11-30,Microwave,0.76
445,2023-12-05,Dishwasher,1.66
445,2023-12-05,Microwave,0.96
445,2023-12-08,Air Conditioning,3.38
445,2023-12-08,Heater,4.51
445,2023-12-10,Fridge,0.29
445,2023-12-10,Washing Machine,1.95
445,2023-12-15,Dishwasher,1.83
445,2023-12-17,Heater,3.93
445,2023-12-21,Fridge,0.2
445,2023-12-22,Oven,1.77
445,2023-12-24,Air Conditioning,2.19
445,2023-12-24,Heater,4.99
445,2023-12-27,Air Conditioning,4.09
445,2023-12-29,Dishwasher,0.68
445,2023-12-29,Heater,2.58
445,2023-12-31,Computer,0.57
446,2023-01-04,TV,0.36
446,2023-01-06,Air Conditioning,3.09
446,2023-01-06,Lights,1.35
446,2023-01-11,Dishwasher,0.7
446,2023-01-14,Computer,0.21
446,2023-01-14,TV,1.41
446,2023-01-14,Fridge,0.27
446,2023-01-16,Fridge,0.45
446,2023-01-18,Microwave,1.97
446,2023-01-20,Oven,1.37
446,2023-01-21,Air Conditioning,2.11
446,2023-01-22,Lights,1.35
446,2023-01-24,Air Conditioning,2.3
446,2023-01-26,Microwave,0.34
446,2023-01-27,TV,1.52
446,2023-01-31,Oven,1.33
446,2023-02-02,Microwave,0.67
446,2023-02-02,Washing Machine,1.68
446,2023-02-04,Dishwasher,0.89
446,2023-02-04,Lights,0.54
446,2023-02-08,Air Conditioning,3.98
446,2023-02-10,Lights,1.38
446,2023-02-11,Oven,0.84
446,2023-02-11,Oven,1.47
446,2023-02-12,Dishwasher,0.82
446,2023-02-12,Computer,1.23
446,2023-02-14,Microwave,1.07
446,2023-02-17,Air Conditioning,2.22
446,2023-02-18,Washing Machine,0.49
446,2023-02-18,Lights,1.4
446,2023-03-02,Microwave,1.03
446,2023-03-04,Oven,1.0
446,2023-03-05,Fridge,0.32
446,2023-03-07,Washing Machine,0.58
446,2023-03-09,Computer,1.73
446,2023-03-10,TV,0.24
446,2023-03-14,Lights,1.83
446,2023-03-16,Air Conditioning,2.99
446,2023-03-18,TV,1.84
446,2023-03-21,Computer,1.18
446,2023-03-22,TV,0.27
446,2023-03-25,Oven,1.42
446,2023-03-25,Oven,1.74
446,2023-03-27,Heater,3.16
446,2023-03-27,Computer,1.89
446,2023-03-31,Computer,0.68
446,2023-04-03,Oven,0.27
446,2023-04-03,Oven,1.59
446,2023-04-09,Washing Machine,0.47
446,2023-04-10,Heater,2.25
446,2023-04-11,TV,0.67
446,2023-04-11,Lights,0.7
446,2023-04-12,Air Conditioning,3.16
446,2023-04-16,Computer,0.79
446,2023-04-16,Washing Machine,1.79
446,2023-04-17,Microwave,1.38
446,2023-04-18,Fridge,0.27
446,2023-04-19,Fridge,0.2
446,2023-04-20,Heater,2.22
446,2023-04-20,Washing Machine,1.51
446,2023-04-21,TV,1.99
446,2023-04-21,Lights,0.33
446,2023-04-23,Computer,0.36
446,2023-04-23,Computer,0.6
446,2023-04-24,Heater,3.6
446,2023-04-24,TV,1.19
446,2023-04-25,Microwave,0.25
446,2023-04-25,Dishwasher,0.94
446,2023-04-26,Dishwasher,1.76
446,2023-04-27,Oven,1.14
446,2023-04-28,Oven,0.23
446,2023-04-30,Washing Machine,1.1
446,2023-05-03,Air Conditioning,4.23
446,2023-05-04,Air Conditioning,4.06
446,2023-05-04,Computer,0.82
446,2023-05-08,Air Conditioning,2.68
446,2023-05-08,Heater,5.0
446,2023-05-09,Oven,1.61
446,2023-05-11,Washing Machine,0.97
446,2023-05-11,Air Conditioning,3.8
446,2023-05-12,Computer,1.74
446,2023-05-12,Lights,1.65
446,2023-05-13,Dishwasher,1.08
446,2023-05-13,Oven,0.32
446,2023-05-13,Oven,1.95
446,2023-05-14,Oven,1.63
446,2023-05-15,Lights,1.95
446,2023-05-16,Oven,0.29
446,2023-05-22,Lights,0.98
446,2023-05-26,Microwave,1.7
446,2023-05-28,Fridge,0.44
446,2023-06-02,TV,1.45
446,2023-06-02,Microwave,0.74
446,2023-06-04,Washing Machine,1.02
446,2023-06-04,Microwave,1.01
446,2023-06-05,Washing Machine,1.03
446,2023-06-05,Computer,0.3
446,2023-06-07,TV,1.41
446,2023-06-08,Microwave,1.37
446,2023-06-10,Washing Machine,1.48
446,2023-06-19,Air Conditioning,2.54
446,2023-06-19,Computer,1.87
446,2023-06-20,TV,1.68
446,2023-06-21,Lights,0.68
446,2023-06-27,Air Conditioning,3.43
446,2023-06-27,Dishwasher,0.53
446,2023-06-28,TV,1.07
446,2023-06-30,Washing Machine,0.77
446,2023-07-04,Air Conditioning,2.09
446,2023-07-06,Computer,1.3
446,2023-07-06,Washing Machine,1.31
446,2023-07-09,Oven,1.03
446,2023-07-10,TV,1.09
446,2023-07-13,Dishwasher,1.65
446,2023-07-16,Dishwasher,1.47
446,2023-07-18,TV,0.34
446,2023-07-18,Washing Machine,1.42
446,2023-07-19,Dishwasher,1.7
446,2023-07-25,Heater,4.82
446,2023-07-26,Oven,1.81
446,2023-07-26,Dishwasher,1.85
446,2023-07-29,Dishwasher,1.96
446,2023-07-30,Oven,1.4
446,2023-08-01,Microwave,1.57
446,2023-08-03,Lights,1.29
446,2023-08-04,Computer,1.63
446,2023-08-05,Microwave,1.63
446,2023-08-06,Lights,0.8
446,2023-08-11,Heater,2.61
446,2023-08-13,Dishwasher,1.66
446,2023-08-15,Lights,1.26
446,2023-08-16,Dishwasher,1.38
446,2023-08-17,Heater,4.77
446,2023-08-17,Lights,1.71
446,2023-08-17,Microwave,1.44
446,2023-08-17,Computer,1.46
446,2023-08-20,Lights,0.67
446,2023-08-20,Computer,0.89
446,2023-08-23,Lights,1.37
446,2023-08-25,Dishwasher,1.47
446,2023-08-25,Lights,1.52
446,2023-08-25,Washing Machine,0.2
446,2023-08-30,Computer,0.92
446,2023-08-30,TV,1.63
446,2023-08-30,TV,0.38
446,2023-08-31,Fridge,0.33
446,2023-09-04,Dishwasher,0.4
446,2023-09-05,Heater,4.59
446,2023-09-08,Microwave,1.49
446,2023-09-12,Microwave,1.2
446,2023-09-13,Fridge,0.45
446,2023-09-18,Washing Machine,1.16
446,2023-09-21,Fridge,0.39
446,2023-09-24,Air Conditioning,4.49
446,2023-09-24,Microwave,0.74
446,2023-09-24,TV,0.64
446,2023-09-26,Oven,1.29
446,2023-09-29,Fridge,0.25
446,2023-09-30,Oven,1.96
446,2023-10-03,Computer,0.9
446,2023-10-03,Heater,3.48
446,2023-10-04,Microwave,0.32
446,2023-10-05,Air Conditioning,4.87
446,2023-10-10,Fridge,0.19
446,2023-10-14,Microwave,0.23
446,2023-10-15,TV,1.66
446,2023-10-15,Oven,0.89
446,2023-10-16,Dishwasher,0.45
446,2023-10-19,Washing Machine,1.4
446,2023-10-22,Lights,0.4
446,2023-10-23,Oven,0.68
446,2023-10-23,Oven,1.81
446,2023-10-25,Dishwasher,1.74
446,2023-11-01,Computer,1.88
446,2023-11-04,Air Conditioning,4.96
446,2023-11-06,Air Conditioning,3.37
446,2023-11-07,Microwave,0.53
446,2023-11-08,Heater,2.05
446,2023-11-11,Washing Machine,1.59
446,2023-11-11,Heater,2.5
446,2023-11-16,Washing Machine,1.89
446,2023-11-17,Fridge,0.16
446,2023-11-19,TV,1.98
446,2023-11-21,Fridge,0.26
446,2023-11-25,Dishwasher,1.88
446,2023-11-25,Dishwasher,1.87
446,2023-11-26,Microwave,0.52
446,2023-11-30,Lights,1.41
446,2023-12-01,Oven,1.12
446,2023-12-01,Air Conditioning,3.64
446,2023-12-01,Air Conditioning,4.44
446,2023-12-03,Oven,0.3
446,2023-12-04,Lights,1.37
446,2023-12-05,Fridge,0.11
446,2023-12-05,Air Conditioning,3.14
446,2023-12-07,Microwave,0.26
446,2023-12-10,Computer,0.43
446,2023-12-13,Air Conditioning,3.82
446,2023-12-13,Dishwasher,1.08
446,2023-12-17,Computer,0.56
446,2023-12-17,Heater,3.85
446,2023-12-18,Air Conditioning,3.42
446,2023-12-20,Heater,2.9
446,2023-12-23,Lights,0.34
446,2023-12-29,Computer,0.51
446,2023-12-30,Washing Machine,1.73
446,2023-12-31,Fridge,0.14
446,2023-12-31,Air Conditioning,4.32
447,2023-01-01,Fridge,0.4
447,2023-01-03,Lights,0.96
447,2023-01-04,Computer,0.7
447,2023-01-05,Washing Machine,0.92
447,2023-01-05,Microwave,1.56
447,2023-01-06,Dishwasher,1.95
447,2023-01-10,Lights,1.18
447,2023-01-10,Fridge,0.2
447,2023-01-15,Computer,0.54
447,2023-01-16,Computer,1.38
447,2023-01-17,Oven,0.94
447,2023-01-18,Oven,1.77
447,2023-01-22,Lights,1.61
447,2023-01-23,Heater,4.6
447,2023-01-23,Heater,4.58
447,2023-01-24,Microwave,0.61
447,2023-01-24,Dishwasher,0.26
447,2023-01-25,Dishwasher,1.11
447,2023-01-27,Heater,3.17
447,2023-01-29,Dishwasher,1.67
447,2023-01-31,Air Conditioning,3.4
447,2023-02-01,Fridge,0.28
447,2023-02-02,Fridge,0.43
447,2023-02-02,Air Conditioning,3.57
447,2023-02-02,Dishwasher,1.86
447,2023-02-03,Computer,1.61
447,2023-02-07,Microwave,1.07
447,2023-02-07,Oven,0.33
447,2023-02-09,Washing Machine,1.5
447,2023-02-10,Fridge,0.29
447,2023-02-12,Heater,4.82
447,2023-02-15,Dishwasher,1.61
447,2023-02-16,Microwave,1.58
447,2023-02-16,Heater,2.53
447,2023-02-18,Computer,1.68
447,2023-02-21,Lights,0.59
447,2023-02-22,Lights,0.39
447,2023-02-22,Washing Machine,1.78
447,2023-03-03,Washing Machine,0.77
447,2023-03-05,Air Conditioning,4.55
447,2023-03-06,Washing Machine,1.15
447,2023-03-06,Computer,1.36
447,2023-03-07,Computer,0.5
447,2023-03-07,Air Conditioning,3.7
447,2023-03-11,Dishwasher,0.86
447,2023-03-13,Dishwasher,0.44
447,2023-03-13,Heater,4.61
447,2023-03-15,Fridge,0.4
447,2023-03-17,Dishwasher,1.71
447,2023-03-20,TV,0.8
447,2023-03-21,Fridge,0.11
447,2023-03-23,Oven,1.53
447,2023-03-25,Heater,3.64
447,2023-03-26,Fridge,0.15
447,2023-03-28,Microwave,0.38
447,2023-03-28,Microwave,0.38
447,2023-03-29,Microwave,1.87
447,2023-04-05,Microwave,1.01
447,2023-04-12,Lights,1.25
447,2023-04-12,Fridge,0.18
447,2023-04-13,Fridge,0.49
447,2023-04-14,Lights,1.55
447,2023-04-15,Washing Machine,0.28
447,2023-04-15,TV,1.79
447,2023-04-16,Microwave,0.49
447,2023-04-19,Heater,2.2
447,2023-04-19,TV,0.98
447,2023-04-19,Air Conditioning,4.87
447,2023-04-23,Dishwasher,1.46
447,2023-04-24,Computer,1.48
447,2023-04-24,Dishwasher,1.75
447,2023-04-27,Computer,1.88
447,2023-04-28,Oven,0.22
447,2023-04-29,Microwave,0.91
447,2023-05-02,Heater,3.94
447,2023-05-11,TV,0.34
447,2023-05-11,Air Conditioning,3.64
447,2023-05-13,Heater,4.33
447,2023-05-14,Lights,1.69
447,2023-05-16,Dishwasher,1.0
447,2023-05-24,Lights,1.21
447,2023-05-24,Oven,1.42
447,2023-05-25,Air Conditioning,4.01
447,2023-05-30,Dishwasher,0.98
447,2023-06-01,Dishwasher,1.81
447,2023-06-05,Lights,1.45
447,2023-06-05,TV,0.71
447,2023-06-06,Air Conditioning,4.89
447,2023-06-08,Fridge,0.43
447,2023-06-10,Washing Machine,0.3
447,2023-06-11,Computer,0.33
447,2023-06-11,TV,0.55
447,2023-06-12,TV,1.05
447,2023-06-13,Heater,4.33
447,2023-06-15,Microwave,1.95
447,2023-06-15,Air Conditioning,3.03
447,2023-06-17,Air Conditioning,4.77
447,2023-06-17,Lights,0.62
447,2023-06-20,Heater,4.15
447,2023-06-21,Lights,0.94
447,2023-06-22,Lights,1.17
447,2023-06-24,Washing Machine,1.73
447,2023-06-28,Microwave,1.35
447,2023-07-01,Washing Machine,1.71
447,2023-07-02,Fridge,0.35
447,2023-07-10,Oven,1.67
447,2023-07-11,Microwave,0.58
447,2023-07-12,Computer,0.93
447,2023-07-13,Computer,0.73
447,2023-07-16,Heater,4.82
447,2023-07-22,TV,1.12
447,2023-07-23,Dishwasher,1.39
447,2023-07-25,Air Conditioning,2.68
447,2023-07-25,Washing Machine,1.91
447,2023-07-31,Heater,2.58
447,2023-08-01,TV,0.24
447,2023-08-01,Lights,0.61
447,2023-08-02,Computer,1.67
447,2023-08-03,Fridge,0.22
447,2023-08-05,Washing Machine,0.79
447,2023-08-10,Air Conditioning,2.19
447,2023-08-11,Dishwasher,0.4
447,2023-08-12,Oven,1.09
447,2023-08-12,Fridge,0.31
447,2023-08-13,Dishwasher,0.58
447,2023-08-16,Oven,0.99
447,2023-08-17,Computer,0.94
447,2023-08-17,Air Conditioning,2.35
447,2023-08-18,Heater,2.41
447,2023-08-20,Heater,3.32
447,2023-08-20,Microwave,0.64
447,2023-08-20,Oven,1.25
447,2023-08-21,Lights,1.38
447,2023-08-25,Dishwasher,1.88
447,2023-08-27,Air Conditioning,4.81
447,2023-09-02,Air Conditioning,2.11
447,2023-09-02,Lights,0.3
447,2023-09-06,Microwave,1.2
447,2023-09-07,Washing Machine,1.8
447,2023-09-09,Air Conditioning,4.84
447,2023-09-09,Air Conditioning,3.27
447,2023-09-12,TV,0.5
447,2023-09-15,Heater,2.96
447,2023-09-18,Heater,2.59
447,2023-09-19,TV,0.87
447,2023-09-20,Dishwasher,0.96
447,2023-09-20,Microwave,0.48
447,2023-09-23,TV,0.91
447,2023-09-25,Computer,0.82
447,2023-09-28,Dishwasher,1.31
447,2023-09-29,TV,1.64
447,2023-09-29,Dishwasher,0.23
447,2023-09-30,Oven,0.8
447,2023-09-30,Air Conditioning,2.79
447,2023-10-02,Air Conditioning,2.76
447,2023-10-06,Oven,0.61
447,2023-10-16,Dishwasher,0.53
447,2023-10-18,Fridge,0.17
447,2023-10-21,Dishwasher,0.49
447,2023-10-21,TV,1.11
447,2023-10-21,Oven,1.49
447,2023-10-22,Heater,3.02
447,2023-10-26,TV,0.38
447,2023-10-26,Heater,3.0
447,2023-10-27,TV,1.11
447,2023-10-27,Microwave,1.76
447,2023-10-29,TV,0.79
447,2023-10-31,Microwave,1.57
447,2023-10-31,Lights,1.85
447,2023-11-01,Fridge,0.11
447,2023-11-04,Washing Machine,1.3
447,2023-11-05,Dishwasher,0.34
447,2023-11-06,Computer,0.63
447,2023-11-07,Microwave,1.1
447,2023-11-08,Heater,3.12
447,2023-11-09,Microwave,1.49
447,2023-11-09,TV,1.14
447,2023-11-12,Microwave,0.71
447,2023-11-12,Microwave,1.86
447,2023-11-12,Air Conditioning,3.46
447,2023-11-13,Dishwasher,1.12
447,2023-11-13,Oven,0.37
447,2023-11-21,Washing Machine,0.88
447,2023-11-23,Fridge,0.41
447,2023-11-24,TV,1.25
447,2023-11-25,Air Conditioning,2.73
447,2023-11-26,Heater,4.49
447,2023-11-29,Oven,0.25
447,2023-12-03,Air Conditioning,4.26
447,2023-12-04,Washing Machine,1.49
447,2023-12-06,Lights,0.26
447,2023-12-09,Oven,1.52
447,2023-12-13,Microwave,1.06
447,2023-12-16,Fridge,0.16
447,2023-12-19,Microwave,0.55
447,2023-12-20,Microwave,0.25
447,2023-12-29,Lights,1.6
447,2023-12-30,Fridge,0.4
448,2023-01-02,Oven,1.0
448,2023-01-08,Dishwasher,1.71
448,2023-01-17,Computer,1.2
448,2023-01-17,Washing Machine,1.06
448,2023-01-18,Fridge,0.32
448,2023-01-20,Computer,1.14
448,2023-01-20,Microwave,1.98
448,2023-01-23,TV,0.25
448,2023-01-26,Microwave,1.13
448,2023-01-27,Fridge,0.29
448,2023-01-27,Washing Machine,0.26
448,2023-02-01,Oven,0.76
448,2023-02-01,Air Conditioning,4.69
448,2023-02-01,Washing Machine,1.54
448,2023-02-01,Oven,1.94
448,2023-02-02,Microwave,1.07
448,2023-02-03,Dishwasher,1.65
448,2023-02-04,TV,1.73
448,2023-02-04,Washing Machine,1.96
448,2023-02-06,Heater,3.73
448,2023-02-10,Air Conditioning,4.35
448,2023-02-15,Microwave,0.96
448,2023-02-20,Washing Machine,1.79
448,2023-02-20,Lights,0.93
448,2023-02-20,Heater,4.64
448,2023-02-21,TV,0.97
448,2023-02-22,Computer,0.95
448,2023-02-22,TV,1.76
448,2023-02-23,Computer,0.42
448,2023-02-23,Computer,1.35
448,2023-02-23,Heater,3.25
448,2023-02-23,Microwave,1.98
448,2023-02-28,Microwave,0.28
448,2023-03-03,Oven,0.63
448,2023-03-06,Washing Machine,1.95
448,2023-03-08,Dishwasher,1.86
448,2023-03-12,Fridge,0.45
448,2023-03-12,Air Conditioning,2.52
448,2023-03-13,Heater,2.1
448,2023-03-13,Dishwasher,1.46
448,2023-03-13,Air Conditioning,3.26
448,2023-03-16,Fridge,0.17
448,2023-03-17,Fridge,0.5
448,2023-03-17,Dishwasher,0.8
448,2023-03-20,Oven,0.88
448,2023-03-24,Washing Machine,1.15
448,2023-03-24,Dishwasher,0.38
448,2023-03-31,Air Conditioning,3.65
448,2023-04-05,Oven,1.52
448,2023-04-07,Dishwasher,0.42
448,2023-04-15,Computer,1.14
448,2023-04-19,Oven,1.39
448,2023-04-20,Heater,2.78
448,2023-04-21,Dishwasher,1.52
448,2023-04-25,Microwave,0.84
448,2023-04-25,Microwave,1.09
448,2023-04-26,Computer,1.88
448,2023-04-26,TV,0.67
448,2023-04-26,TV,1.12
448,2023-04-28,Lights,1.13
448,2023-04-30,Fridge,0.12
448,2023-05-01,Fridge,0.33
448,2023-05-02,Heater,4.41
448,2023-05-02,Fridge,0.4
448,2023-05-04,Microwave,0.42
448,2023-05-05,Fridge,0.39
448,2023-05-06,Fridge,0.15
448,2023-05-10,Washing Machine,1.53
448,2023-05-15,Dishwasher,0.21
448,2023-05-16,Lights,0.26
448,2023-05-17,Microwave,0.52
448,2023-05-18,TV,1.81
448,2023-05-26,Air Conditioning,2.19
448,2023-05-27,Dishwasher,0.98
448,2023-05-28,Washing Machine,1.83
448,2023-05-30,Fridge,0.37
448,2023-06-05,Fridge,0.33
448,2023-06-12,Oven,0.67
448,2023-06-14,Oven,1.31
